Characters,Tokens,Segments,JSD Avg,JSD Dev,KLD Avg,KLD Dev,SGS Avg,SGS Dev,Avg_Vader,Avg_TextBlob,Avg_Subjectivity
1.0,0.9920487714943986,0.7759552026497577,-0.5833903331630643,-0.583390333163064,-0.11871226934307136,-0.11871226934307087,0.4012138230559973,0.40121382305599745,0.352265957793366,0.13159493424113872,-0.2478279997824151
0.9920487714943986,1.0,0.7951539269255867,-0.6096985882808372,-0.609698588280837,-0.13997019793222926,-0.13997019793222873,0.39687002415421097,0.3968700241542111,0.40475613292418583,0.1740518008155299,-0.2292842799402034
0.7759552026497577,0.7951539269255867,1.0,-0.3633309599084217,-0.3633309599084215,-0.19837439060708126,-0.1983743906070809,-0.14480960016509037,-0.1448096001650904,0.34358614146458955,0.21203313555672476,0.19189896905209664
-0.5833903331630643,-0.6096985882808372,-0.3633309599084217,1.0,1.0000000000000002,0.7013618646394917,0.7013618646394916,-0.5402954159555377,-0.5402954159555379,0.020453401705169308,0.2779348108153666,0.5157344764674672
-0.583390333163064,-0.609698588280837,-0.3633309599084215,1.0000000000000002,1.0,0.701361864639492,0.7013618646394917,-0.5402954159555375,-0.5402954159555377,0.02045340170516947,0.2779348108153665,0.5157344764674668
-0.11871226934307136,-0.13997019793222926,-0.19837439060708126,0.7013618646394917,0.701361864639492,1.0,1.0000000000000002,-0.2184590321743841,-0.2184590321743838,0.09221438712880828,0.4506347181129258,0.4596123592838179
-0.11871226934307087,-0.13997019793222873,-0.1983743906070809,0.7013618646394916,0.7013618646394917,1.0000000000000002,1.0,-0.21845903217438375,-0.21845903217438356,0.09221438712880854,0.45063471811292594,0.45961235928381766
0.4012138230559973,0.39687002415421097,-0.14480960016509037,-0.5402954159555377,-0.5402954159555375,-0.2184590321743841,-0.21845903217438375,1.0,0.9999999999999999,0.21017611852172563,-0.15887088956141873,-0.5654974100222372
0.40121382305599745,0.3968700241542111,-0.1448096001650904,-0.5402954159555379,-0.5402954159555377,-0.2184590321743838,-0.21845903217438356,0.9999999999999999,1.0,0.21017611852172483,-0.1588708895614195,-0.5654974100222377
0.352265957793366,0.40475613292418583,0.34358614146458955,0.020453401705169308,0.02045340170516947,0.09221438712880828,0.09221438712880854,0.21017611852172563,0.21017611852172483,1.0,0.8032483502084319,0.007082332122701217
0.13159493424113872,0.1740518008155299,0.21203313555672476,0.2779348108153666,0.2779348108153665,0.4506347181129258,0.45063471811292594,-0.15887088956141873,-0.1588708895614195,0.8032483502084319,1.0,0.2668108785111862
-0.2478279997824151,-0.2292842799402034,0.19189896905209664,0.5157344764674672,0.5157344764674668,0.4596123592838179,0.45961235928381766,-0.5654974100222372,-0.5654974100222377,0.007082332122701217,0.2668108785111862,1.0
