Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7483809102240412,0.16306846719047308,0.5853124430335681,0.10027141246078888
2,0.6760530184261104,0.09074057539254232,0.5853124430335681,0.10027141246078888
3,0.6918455037701864,0.10653306073661828,0.5853124430335681,0.10027141246078888
4,0.7431970456747835,0.1578846026412154,0.5853124430335681,0.10027141246078888
5,0.5045691448188184,-0.08074329821474968,0.5853124430335681,0.10027141246078888
6,0.5934475085847678,0.008135065551199694,0.5853124430335681,0.10027141246078888
7,0.5447650807566601,-0.04054736227690803,0.5853124430335681,0.10027141246078888
8,0.696445615548778,0.11113317251520993,0.5853124430335681,0.10027141246078888
9,0.5852145643290463,-9.787870452182545e-05,0.5853124430335681,0.10027141246078888
10,0.622763723708302,0.03745128067473391,0.5853124430335681,0.10027141246078888
11,0.6464109634796673,0.0610985204460992,0.5853124430335681,0.10027141246078888
12,0.5602698866273487,-0.02504255640621944,0.5853124430335681,0.10027141246078888
13,0.6468348234480443,0.06152238041447622,0.5853124430335681,0.10027141246078888
14,0.5098049207166536,-0.07550752231691449,0.5853124430335681,0.10027141246078888
15,0.5345356235682505,-0.050776819465317646,0.5853124430335681,0.10027141246078888
16,0.5468801823085058,-0.03843226072506234,0.5853124430335681,0.10027141246078888
17,0.43698541591522083,-0.14832702711834728,0.5853124430335681,0.10027141246078888
18,0.43738254458125003,-0.14792989845231808,0.5853124430335681,0.10027141246078888
19,0.3951499411513594,-0.19016250188220873,0.5853124430335681,0.10027141246078888
